,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,anom_fraction,dataset
79,0.9105730392807984,0.9932451958762887,0.8669676971170545,0.9050036258158085,0.832,6.5718207359313965,Completed,DAE,50000,minmax,none,,0.02,0.030000000000000002,covertype
80,0.1827176826191477,0.8944041649484535,0.3228253140554634,0.2504597278411181,0.454,4.334534168243408,Completed,HST,50000,minmax,none,,,0.030000000000000002,covertype
81,0.9224409015339933,0.9944825154639176,0.8695359784801614,0.8772048846675712,0.862,7.175632953643799,Completed,PW-AE,50000,minmax,none,,0.1,0.030000000000000002,covertype
82,0.8266105681761158,0.987255587628866,0.792203271841281,0.8288419519300801,0.7586666666666667,6.603315353393555,Completed,DAE,50000,minmax,none,,0.02,0.030000000000000002,covertype
83,0.5750701600849282,0.9740966116838488,0.6570623238333855,0.6196101594802126,0.6993333333333334,4.292180776596069,Completed,HST,50000,minmax,none,,,0.030000000000000002,covertype
84,0.9153759801934765,0.9955466529209622,0.8573324485733244,0.8533685601056803,0.8613333333333333,7.138399839401245,Completed,PW-AE,50000,minmax,none,,0.1,0.030000000000000002,covertype
85,0.9105670527314381,0.9941733745704467,0.8505668155273102,0.8773919206236711,0.8253333333333334,6.622734308242798,Completed,DAE,50000,minmax,none,,0.02,0.030000000000000002,covertype
86,0.18877646974500623,0.8592990446735396,0.2837769964841788,0.22763900080580177,0.37666666666666665,4.265336990356445,Completed,HST,50000,minmax,none,,,0.030000000000000002,covertype
87,0.9187031692278518,0.9969486872852235,0.8562048588312541,0.8434670116429496,0.8693333333333333,7.1613609790802,Completed,PW-AE,50000,minmax,none,,0.1,0.030000000000000002,covertype
88,0.7710274395082498,0.9863217182130583,0.748303934871099,0.7617403314917127,0.7353333333333333,6.629107713699341,Completed,DAE,50000,minmax,none,,0.02,0.030000000000000002,covertype
89,0.23850407597440992,0.8813217525773195,0.290958904109589,0.2469767441860465,0.354,4.273054122924805,Completed,HST,50000,minmax,none,,,0.030000000000000002,covertype
90,0.9508343614203403,0.9968160355292377,0.8938515081206497,0.9075382803297998,0.8805714285714286,7.164407730102539,Completed,PW-AE,50000,minmax,none,,0.1,0.034999999999999996,covertype
91,0.9078237965124574,0.99052711176906,0.85086434222092,0.8731208659049909,0.8297142857142857,6.58897852897644,Completed,DAE,50000,minmax,none,,0.02,0.034999999999999996,covertype
92,0.647349461326731,0.9734758608438195,0.619460010188487,0.5588235294117647,0.6948571428571428,4.289256572723389,Completed,HST,50000,minmax,none,,,0.034999999999999996,covertype
93,0.9072786555138016,0.9951802694300518,0.8410428931875525,0.825536598789213,0.8571428571428571,7.104337692260742,Completed,PW-AE,50000,minmax,none,,0.1,0.034999999999999996,covertype
94,0.8012262208632803,0.986570682457439,0.7466216216216216,0.7358490566037735,0.7577142857142857,6.6349523067474365,Completed,DAE,50000,minmax,none,,0.02,0.034999999999999996,covertype
95,0.6448621067966851,0.96980814803849,0.6213106553276638,0.552491103202847,0.7097142857142857,4.308132886886597,Completed,HST,50000,minmax,none,,,0.034999999999999996,covertype
96,0.9189973726284725,0.99432903626943,0.8685190489830994,0.8707639287765652,0.8662857142857143,7.198531150817871,Completed,PW-AE,50000,minmax,none,,0.1,0.034999999999999996,covertype
97,0.9154122265615815,0.9947006839378237,0.8667425968109339,0.8637911464245176,0.8697142857142857,6.6169350147247314,Completed,DAE,50000,minmax,none,,0.02,0.034999999999999996,covertype
98,0.38436552647004674,0.9149534685418209,0.42206353114996303,0.37083513630463005,0.4897142857142857,4.255813360214233,Completed,HST,50000,minmax,none,,,0.034999999999999996,covertype
99,0.9314345212388792,0.9964738297557365,0.8715465679293649,0.868824531516184,0.8742857142857143,7.119736433029175,Completed,PW-AE,50000,minmax,none,,0.1,0.034999999999999996,covertype
100,0.9367444886779954,0.9956933708364176,0.8771300448430494,0.9197492163009404,0.8382857142857143,6.581280469894409,Completed,DAE,50000,minmax,none,,0.02,0.034999999999999996,covertype
101,0.3108396026590939,0.9233048053293857,0.35945485519591147,0.3572234762979684,0.3617142857142857,4.2328901290893555,Completed,HST,50000,minmax,none,,,0.034999999999999996,covertype
102,0.9342890684961332,0.9965296698741672,0.8828726132801367,0.8806139852188744,0.8851428571428571,7.156625747680664,Completed,PW-AE,50000,minmax,none,,0.1,0.034999999999999996,covertype
103,0.849669164403288,0.991683671354552,0.7943422913719942,0.7865546218487395,0.8022857142857143,6.601188659667969,Completed,DAE,50000,minmax,none,,0.02,0.034999999999999996,covertype
104,0.7713282621792089,0.9810616076980017,0.7173694779116466,0.6396598030438675,0.8165714285714286,4.311833143234253,Completed,HST,50000,minmax,none,,,0.034999999999999996,covertype
105,0.9279566942838559,0.99514309375,0.8816056910569106,0.8961776859504132,0.8675,7.151379346847534,Completed,PW-AE,50000,minmax,none,,0.1,0.04,covertype
106,0.912421989633405,0.9920013645833334,0.8478764478764479,0.8737400530503979,0.8235,6.632093191146851,Completed,DAE,50000,minmax,none,,0.02,0.04,covertype
107,0.4426395722291726,0.9506991302083334,0.516251582946391,0.4466764061358656,0.6115,4.281888961791992,Completed,HST,50000,minmax,none,,,0.04,covertype
108,0.9206503609056483,0.9943143958333334,0.8641787255648642,0.8777720474471377,0.851,7.193087100982666,Completed,PW-AE,50000,minmax,none,,0.1,0.04,covertype
109,0.8304054613716693,0.9849379583333333,0.7844760672703751,0.8128686327077748,0.758,6.660007953643799,Completed,DAE,50000,minmax,none,,0.02,0.04,covertype
110,0.30754949731798276,0.9126960677083333,0.37184594953519257,0.2783300198807157,0.56,4.283589124679565,Completed,HST,50000,minmax,none,,,0.04,covertype
111,0.9218247083605219,0.99477753125,0.8553459119496856,0.8607594936708861,0.85,7.144335031509399,Completed,PW-AE,50000,minmax,none,,0.1,0.04,covertype
112,0.9027501621665406,0.9936561145833334,0.8471943887775552,0.8488955823293173,0.8455,6.721173286437988,Completed,DAE,50000,minmax,none,,0.02,0.04,covertype
113,0.35531166471726744,0.9371089322916667,0.4918032786885246,0.40646425073457393,0.6225,4.364095211029053,Completed,HST,50000,minmax,none,,,0.04,covertype
114,0.9352966191575842,0.995420375,0.8800400701227147,0.8815855494229804,0.8785,7.430182695388794,Completed,PW-AE,50000,minmax,none,,0.1,0.04,covertype
115,0.9011395730016812,0.9936726145833333,0.8466898954703832,0.8429137760158573,0.8505,6.648283243179321,Completed,DAE,50000,minmax,none,,0.02,0.04,covertype
116,0.5699562185342398,0.9629038020833335,0.6093300906478001,0.546175188267935,0.689,4.21747350692749,Completed,HST,50000,minmax,none,,,0.04,covertype
117,0.9151119808001208,0.9949250833333333,0.8670934699103713,0.8887139107611548,0.8465,7.108627080917358,Completed,PW-AE,50000,minmax,none,,0.1,0.04,covertype
118,0.899861038651716,0.9920838333333334,0.856995353639649,0.8858057630736392,0.83,6.5479817390441895,Completed,DAE,50000,minmax,none,,0.02,0.04,covertype
119,0.6591731436357569,0.9601417083333335,0.6466778603981771,0.6214845550945136,0.674,4.213321924209595,Completed,HST,50000,minmax,none,,,0.04,covertype
120,0.9586394381271264,0.9968761186736474,0.9025548270404702,0.9185457892314772,0.8871111111111111,7.1351776123046875,Completed,PW-AE,50000,minmax,none,,0.1,0.045,covertype
121,0.882075609850267,0.9891745433391507,0.8210188159706288,0.8486717267552182,0.7951111111111111,6.660206317901611,Completed,DAE,50000,minmax,none,,0.02,0.045,covertype
122,0.42647123180374985,0.9268731122745782,0.4943768648152399,0.5111532985287138,0.4786666666666667,4.294904708862305,Completed,HST,50000,minmax,none,,,0.045,covertype
123,0.9362362522091194,0.9955272414194298,0.886337543053961,0.9168646080760094,0.8577777777777778,7.065333127975464,Completed,PW-AE,50000,minmax,none,,0.1,0.045,covertype
124,0.8494899350372562,0.9877836230366492,0.809705684115929,0.8187187641980918,0.8008888888888889,6.559723138809204,Completed,DAE,50000,minmax,none,,0.02,0.045,covertype
125,0.35766876685151716,0.928215111111111,0.47610427226647356,0.40164935858277334,0.5844444444444444,4.250858545303345,Completed,HST,50000,minmax,none,,,0.045,covertype
126,0.9483087397671579,0.9955748504944735,0.8995148995148995,0.9365079365079365,0.8653333333333333,7.086507558822632,Completed,PW-AE,50000,minmax,none,,0.1,0.045,covertype
127,0.9329795098740438,0.9943663711460151,0.8758589097572147,0.9035916824196597,0.8497777777777777,6.543671607971191,Completed,DAE,50000,minmax,none,,0.02,0.045,covertype
128,0.7781709374010161,0.9772295660267597,0.7220871103250054,0.7184337879454465,0.7257777777777777,4.270707845687866,Completed,HST,50000,minmax,none,,,0.045,covertype
129,0.9367803101269137,0.9954320046538685,0.8888394842152068,0.8892348754448398,0.8884444444444445,7.219544410705566,Completed,PW-AE,50000,minmax,none,,0.1,0.045,covertype
130,0.9042486199047417,0.9907295869691681,0.8529746979712788,0.8755264389330838,0.8315555555555556,6.596739053726196,Completed,DAE,50000,minmax,none,,0.02,0.045,covertype
131,0.32040199871559566,0.8929453263525304,0.41486338797814204,0.40817204301075266,0.42177777777777775,4.278637886047363,Completed,HST,50000,minmax,none,,,0.045,covertype
132,0.9520521797241148,0.996635048283886,0.9006085192697769,0.9135802469135802,0.888,7.065587282180786,Completed,PW-AE,50000,minmax,none,,0.1,0.045,covertype
133,0.8895179186654648,0.9898489726585225,0.8329232833817939,0.8383610986042324,0.8275555555555556,6.6117024421691895,Completed,DAE,50000,minmax,none,,0.02,0.045,covertype
134,0.5543936428975613,0.9483015660267599,0.5409803532446914,0.4887056292577985,0.6057777777777777,4.164055347442627,Completed,HST,50000,minmax,none,,,0.045,covertype
135,0.9306012620110844,0.9936508715789474,0.8746731040032186,0.8798057466612708,0.8696,7.122454404830933,Completed,PW-AE,50000,minmax,none,,0.1,0.049999999999999996,covertype
136,0.8712694883326874,0.983936252631579,0.8105464597065704,0.8651838402178847,0.7624,6.60896635055542,Completed,DAE,50000,minmax,none,,0.02,0.049999999999999996,covertype
137,0.27180423801722986,0.9097971199999999,0.3904390860271665,0.2649707017293126,0.7416,4.312804937362671,Completed,HST,50000,minmax,none,,,0.049999999999999996,covertype
138,0.948552237540358,0.9950530357894739,0.890625,0.916243654822335,0.8664,7.179070472717285,Completed,PW-AE,50000,minmax,none,,0.1,0.049999999999999996,covertype
139,0.9034966380136918,0.9913328252631579,0.8503114325899135,0.8542591844973758,0.8464,6.599389314651489,Completed,DAE,50000,minmax,none,,0.02,0.049999999999999996,covertype
140,0.5658860582155837,0.9598621136842105,0.6073736221968833,0.5785662563359885,0.6392,4.259380578994751,Completed,HST,50000,minmax,none,,,0.049999999999999996,covertype
141,0.9710308673705543,0.9979316968421053,0.9274435338796723,0.926887734718338,0.928,7.138469696044922,Completed,PW-AE,50000,minmax,none,,0.1,0.049999999999999996,covertype
142,0.8542281341674487,0.9895097010526316,0.8009459992116673,0.7894327894327894,0.8128,6.652725696563721,Completed,DAE,50000,minmax,none,,0.02,0.049999999999999996,covertype
143,0.49302259474233223,0.9342555747368422,0.5042529289038677,0.42106673813990886,0.6284,4.31402325630188,Completed,HST,50000,minmax,none,,,0.049999999999999996,covertype
144,0.9208862125838342,0.9941828715789474,0.8606307222787386,0.8757763975155279,0.846,7.150988817214966,Completed,PW-AE,50000,minmax,none,,0.1,0.049999999999999996,covertype
145,0.8282490903063923,0.9791110147368423,0.7531977353742925,0.7915381225209344,0.7184,6.668306350708008,Completed,DAE,50000,minmax,none,,0.02,0.049999999999999996,covertype
146,0.6548042243604887,0.9557069810526315,0.5678888330822033,0.4883386121508782,0.6784,4.428664922714233,Completed,HST,50000,minmax,none,,,0.049999999999999996,covertype
147,0.9380606229116949,0.9949359747368421,0.881184103811841,0.8935032894736842,0.8692,7.197399139404297,Completed,PW-AE,50000,minmax,none,,0.1,0.049999999999999996,covertype
148,0.8965472062558434,0.991967014736842,0.832636815920398,0.8285148514851485,0.8368,6.631586313247681,Completed,DAE,50000,minmax,none,,0.02,0.049999999999999996,covertype
149,0.681225843682226,0.9685963621052631,0.704225352112676,0.6560773480662984,0.76,4.5584492683410645,Completed,HST,50000,minmax,none,,,0.049999999999999996,covertype
150,0.9599995852978851,0.9958263934583935,0.9093240520241802,0.9162052417866371,0.9025454545454545,7.160372018814087,Completed,PW-AE,50000,minmax,none,,0.1,0.055,covertype
151,0.8621108137279898,0.9841361731601731,0.8110016725515704,0.8293424553401748,0.7934545454545454,6.558393239974976,Completed,DAE,50000,minmax,none,,0.02,0.055,covertype
152,0.6232503521146828,0.9176443328523328,0.5862068965517241,0.6194331983805668,0.5563636363636364,4.216283559799194,Completed,HST,50000,minmax,none,,,0.055,covertype
153,0.9421942682123343,0.9956615603655604,0.8905240488155062,0.8791637136782424,0.9021818181818182,7.124056816101074,Completed,PW-AE,50000,minmax,none,,0.1,0.055,covertype
154,0.9107937781369254,0.989691644059644,0.8463227222832052,0.851620029455081,0.8410909090909091,6.662298917770386,Completed,DAE,50000,minmax,none,,0.02,0.055,covertype
155,0.4051672648963991,0.9360386070226072,0.5204186937933069,0.43763947433672207,0.6418181818181818,4.2947938442230225,Completed,HST,50000,minmax,none,,,0.055,covertype
156,0.955408876758013,0.9964991091871093,0.9142339075249319,0.911754068716094,0.9167272727272727,7.245381832122803,Completed,PW-AE,50000,minmax,none,,0.1,0.055,covertype
157,0.7504431527144217,0.9716938143338143,0.6894669819901765,0.6898434655988351,0.6890909090909091,6.637780427932739,Completed,DAE,50000,minmax,none,,0.02,0.055,covertype
158,0.4745717915290632,0.9132930524290526,0.5151686451856039,0.5346108721157606,0.4970909090909091,4.409829616546631,Completed,HST,50000,minmax,none,,,0.055,covertype
159,0.9664855485058599,0.9967644213564215,0.9112947658402204,0.9205936920222635,0.9021818181818182,7.127929449081421,Completed,PW-AE,50000,minmax,none,,0.1,0.055,covertype
160,0.8921560243656466,0.9881826416546416,0.8336091193234051,0.8430643361844552,0.8243636363636364,6.584222793579102,Completed,DAE,50000,minmax,none,,0.02,0.055,covertype
161,0.4717061046506179,0.9269178797498798,0.5196662693682956,0.48863272494396415,0.5549090909090909,4.269549608230591,Completed,HST,50000,minmax,none,,,0.055,covertype
162,0.8432683712129274,0.9871701933621932,0.7818717759764187,0.7923823749066468,0.7716363636363637,7.11027455329895,Completed,PW-AE,50000,minmax,none,,0.1,0.055,covertype
163,0.8659637846662676,0.9843270418470419,0.8089802130898021,0.8483639265762171,0.773090909090909,6.584744691848755,Completed,DAE,50000,minmax,none,,0.02,0.055,covertype
164,0.5867369238326119,0.9351976488696488,0.5987384764677341,0.5391785610253422,0.6730909090909091,4.304410219192505,Completed,HST,50000,minmax,none,,,0.055,covertype
165,0.9571509367557258,0.9960024822695036,0.9075114971895759,0.9278996865203761,0.888,7.173415184020996,Completed,PW-AE,50000,minmax,none,,0.1,0.06,covertype
166,0.9183386549177478,0.9902354326241134,0.8598004397091155,0.8726398901476141,0.8473333333333334,6.891343832015991,Completed,DAE,50000,minmax,none,,0.02,0.06,covertype
167,0.25701729729107076,0.8857440709219859,0.40418586789554534,0.28384573894282633,0.7016666666666667,4.306649923324585,Completed,HST,50000,minmax,none,,,0.06,covertype
168,0.9734804871854928,0.9964459148936169,0.9249785407725322,0.9536283185840708,0.898,7.118878602981567,Completed,PW-AE,50000,minmax,none,,0.1,0.06,covertype
169,0.8212305248199435,0.982554425531915,0.780731432253907,0.7555347676956657,0.8076666666666666,6.827934265136719,Completed,DAE,50000,minmax,none,,0.02,0.06,covertype
170,0.5586163498148978,0.9536969787234042,0.627100681302044,0.5744798890429959,0.6903333333333334,4.309117317199707,Completed,HST,50000,minmax,none,,,0.06,covertype
171,0.9702251618250473,0.9968982836879433,0.9234890339862716,0.9276824756138581,0.9193333333333333,7.29970908164978,Completed,PW-AE,50000,minmax,none,,0.1,0.06,covertype
172,0.8787153007862136,0.983494134751773,0.822475008617718,0.8515346181299072,0.7953333333333333,6.660232305526733,Completed,DAE,50000,minmax,none,,0.02,0.06,covertype
173,0.4673095854769703,0.927889375886525,0.5096633416458852,0.47862997658079626,0.545,4.260072946548462,Completed,HST,50000,minmax,none,,,0.06,covertype
174,0.964802179296661,0.9948006453900708,0.9272419627749577,0.9415807560137457,0.9133333333333333,7.097728490829468,Completed,PW-AE,50000,minmax,none,,0.1,0.06,covertype
175,0.9100763452427271,0.9869422907801417,0.8506756756756757,0.8623287671232877,0.8393333333333334,6.53562068939209,Completed,DAE,50000,minmax,none,,0.02,0.06,covertype
176,0.3730921953864842,0.9103502411347519,0.43528625529071063,0.32686517229842754,0.6513333333333333,4.229251146316528,Completed,HST,50000,minmax,none,,,0.06,covertype
177,0.9608704833494349,0.9947712340425532,0.9121067031463749,0.9364466292134831,0.889,7.106344223022461,Completed,PW-AE,50000,minmax,none,,0.1,0.06,covertype
178,0.7772138769328207,0.9740502553191489,0.7288768238887005,0.7422252937111264,0.716,6.548305988311768,Completed,DAE,50000,minmax,none,,0.02,0.06,covertype
179,0.5633201761377472,0.9366795567375885,0.568156108597285,0.49336935166994106,0.6696666666666666,4.242037773132324,Completed,HST,50000,minmax,none,,,0.06,covertype
180,0.961410457516871,0.9942775351707115,0.9193830497694386,0.9512997696610728,0.8895384615384615,7.082462787628174,Completed,PW-AE,50000,minmax,none,,0.1,0.065,covertype
181,0.8325820653878311,0.978929263677499,0.7961318960050728,0.8211249182472204,0.7726153846153846,6.586237907409668,Completed,DAE,50000,minmax,none,,0.02,0.065,covertype
182,0.6989803886592935,0.9681726828465652,0.6922013274336284,0.6285786037167252,0.7701538461538462,4.246733665466309,Completed,HST,50000,minmax,none,,,0.065,covertype
183,0.9674412242018935,0.9953742756067462,0.9291608282733925,0.9404349196344154,0.9181538461538462,7.111505031585693,Completed,PW-AE,50000,minmax,none,,0.1,0.065,covertype
184,0.8274768543574436,0.9755332883587,0.773191021817611,0.7891701377763537,0.7578461538461538,6.564565420150757,Completed,DAE,50000,minmax,none,,0.02,0.065,covertype
185,0.6878485562128049,0.9601065734265734,0.636083269082498,0.5461165048543689,0.7615384615384615,4.236229658126831,Completed,HST,50000,minmax,none,,,0.065,covertype
186,0.9246561370133314,0.9908090102838338,0.8629506114022549,0.8916967509025271,0.836,7.0930540561676025,Completed,PW-AE,50000,minmax,none,,0.1,0.065,covertype
187,0.8841779599871811,0.9831079095022626,0.8244346733668341,0.8418858242463118,0.8076923076923077,6.543316841125488,Completed,DAE,50000,minmax,none,,0.02,0.065,covertype
188,0.6296823025357438,0.9633787840394898,0.6396740514387573,0.5456125108601216,0.7729230769230769,4.274487018585205,Completed,HST,50000,minmax,none,,,0.065,covertype
189,0.9633136536914038,0.9954741916906623,0.9217877094972067,0.9298685034439574,0.9138461538461539,7.208474636077881,Completed,PW-AE,50000,minmax,none,,0.1,0.065,covertype
190,0.7544165028426424,0.9688266293706295,0.6940196820590463,0.6831594634873324,0.7052307692307692,6.629857063293457,Completed,DAE,50000,minmax,none,,0.02,0.065,covertype
191,0.3615073149544009,0.8535133624023036,0.42925319231265324,0.3695314234954475,0.512,4.4087817668914795,Completed,HST,50000,minmax,none,,,0.065,covertype
192,0.9434548472536194,0.9939026244343893,0.8966489195114312,0.9129464285714286,0.8809230769230769,7.144609689712524,Completed,PW-AE,50000,minmax,none,,0.1,0.065,covertype
193,0.8480938800633426,0.9764760904977374,0.7983693947946064,0.8139386189258312,0.7833846153846153,6.944165229797363,Completed,DAE,50000,minmax,none,,0.02,0.065,covertype
194,0.5143658057136393,0.8997324524886877,0.5350573180485204,0.4720131702728128,0.6175384615384616,4.445110559463501,Completed,HST,50000,minmax,none,,,0.065,covertype
195,0.9513873511240448,0.9906950168970813,0.9051435232405654,0.9235801367826345,0.8874285714285715,7.112897157669067,Completed,PW-AE,50000,minmax,none,,0.1,0.07,covertype
196,0.8091057625199168,0.9752448049155146,0.7713263621353881,0.743895966029724,0.8008571428571428,6.638521194458008,Completed,DAE,50000,minmax,none,,0.02,0.07,covertype
197,0.4601671217610233,0.9096198003072196,0.48788732394366197,0.4027906976744186,0.6185714285714285,4.246851921081543,Completed,HST,50000,minmax,none,,,0.07,covertype
198,0.972445433211864,0.9954868448540706,0.9324882075471698,0.9631546894031668,0.9037142857142857,7.120147466659546,Completed,PW-AE,50000,minmax,none,,0.1,0.07,covertype
199,0.7643301657130512,0.9623876927803381,0.7075485472331727,0.723499552105106,0.6922857142857143,6.983027219772339,Completed,DAE,50000,minmax,none,,0.02,0.07,covertype
200,0.8627794060733879,0.9835344731182796,0.8027288231949973,0.7986425339366516,0.8068571428571428,4.613157272338867,Completed,HST,50000,minmax,none,,,0.07,covertype
201,0.9509211391993656,0.9926315330261137,0.8915486790249599,0.9113697403760072,0.8725714285714286,8.500556707382202,Completed,PW-AE,50000,minmax,none,,0.1,0.07,covertype
202,0.9299839481080244,0.9893153056835637,0.8798701298701298,0.9099511599511599,0.8517142857142858,6.677597284317017,Completed,DAE,50000,minmax,none,,0.02,0.07,covertype
203,0.4397970668235903,0.9106949062980031,0.5069101678183613,0.44613379669852304,0.5868571428571429,4.279991865158081,Completed,HST,50000,minmax,none,,,0.07,covertype
204,0.9210050882859916,0.9880952503840245,0.8719785138764549,0.9125546533416614,0.8348571428571429,7.301225423812866,Completed,PW-AE,50000,minmax,none,,0.1,0.07,covertype
205,0.8763756334606017,0.9763517480798771,0.8066496929758875,0.847655020459553,0.7694285714285715,6.8836870193481445,Completed,DAE,50000,minmax,none,,0.02,0.07,covertype
206,0.8485003292728814,0.9716243932411674,0.7895069532237674,0.8833097595473833,0.7137142857142857,4.345707416534424,Completed,HST,50000,minmax,none,,,0.07,covertype
207,0.9733798138601395,0.9953374009216589,0.9345333139788068,0.9498377102390085,0.9197142857142857,7.116398811340332,Completed,PW-AE,50000,minmax,none,,0.1,0.07,covertype
208,0.8936355656334738,0.9852767373271889,0.82457937088515,0.8449775112443778,0.8051428571428572,6.642525911331177,Completed,DAE,50000,minmax,none,,0.02,0.07,covertype
209,0.42696350883979317,0.8989250783410139,0.47723004694835686,0.4049800796812749,0.5808571428571428,4.22131609916687,Completed,HST,50000,minmax,none,,,0.07,covertype
210,0.9624237374041815,0.9940372641441442,0.914764284749426,0.9269093895428415,0.9029333333333334,7.133723974227905,Completed,PW-AE,50000,minmax,none,,0.1,0.07500000000000001,covertype
211,0.7476620745260777,0.9643329095495495,0.7023114046228093,0.6704655674102813,0.7373333333333333,6.625471353530884,Completed,DAE,50000,minmax,none,,0.02,0.07500000000000001,covertype
212,0.5293520138671457,0.9277112360360361,0.5687830687830688,0.5179588261060009,0.6306666666666667,4.310227155685425,Completed,HST,50000,minmax,none,,,0.07500000000000001,covertype
213,0.9553877985396586,0.9902942385585586,0.912251882272416,0.9372714486638537,0.8885333333333333,7.1273486614227295,Completed,PW-AE,50000,minmax,none,,0.1,0.07500000000000001,covertype
214,0.8688104786982691,0.9801561081081082,0.7950176008665042,0.8074807480748075,0.7829333333333334,6.665441274642944,Completed,DAE,50000,minmax,none,,0.02,0.07500000000000001,covertype
215,0.4975210649996508,0.9286873081081082,0.5301410050156147,0.4108845533225759,0.7469333333333333,4.209556341171265,Completed,HST,50000,minmax,none,,,0.07500000000000001,covertype
216,0.9554273151719864,0.9923763027027026,0.9120044205000689,0.9461163657208369,0.8802666666666666,7.148586988449097,Completed,PW-AE,50000,minmax,none,,0.1,0.07500000000000001,covertype
217,0.7994250746883642,0.9677006933333333,0.7454521311910769,0.7423961914837345,0.7485333333333334,6.629193305969238,Completed,DAE,50000,minmax,none,,0.02,0.07500000000000001,covertype
218,0.8888299756204985,0.9830164064864865,0.8144931469670239,0.829234595192042,0.8002666666666667,4.260812044143677,Completed,HST,50000,minmax,none,,,0.07500000000000001,covertype
219,0.9709333192571812,0.9948623163963964,0.9324250681198909,0.9532033426183844,0.9125333333333333,7.085310697555542,Completed,PW-AE,50000,minmax,none,,0.1,0.07500000000000001,covertype
220,0.7963572568684546,0.9744508886486486,0.7461528168071725,0.7488584474885844,0.7434666666666667,6.555466651916504,Completed,DAE,50000,minmax,none,,0.02,0.07500000000000001,covertype
221,0.37714652347598465,0.8835026162162163,0.4616283144492466,0.41072542091041364,0.5269333333333334,4.252366781234741,Completed,HST,50000,minmax,none,,,0.07500000000000001,covertype
222,0.9675169582209481,0.9947063063063062,0.9249487354750512,0.9489481065918653,0.9021333333333333,7.147672176361084,Completed,PW-AE,50000,minmax,none,,0.1,0.07500000000000001,covertype
223,0.799867971550349,0.967430203963964,0.7444583856127143,0.7800175284837861,0.712,6.616521120071411,Completed,DAE,50000,minmax,none,,0.02,0.07500000000000001,covertype
224,0.518872529300554,0.9059094544144146,0.5370723829099985,0.597517151257759,0.48773333333333335,4.2520411014556885,Completed,HST,50000,minmax,none,,,0.07500000000000001,covertype
225,0.9577968276843705,0.9901446195652174,0.9183829138062548,0.934299017071909,0.903,7.17740535736084,Completed,PW-AE,50000,minmax,none,,0.1,0.08,covertype
226,0.8727964117071173,0.9754313423913045,0.8184019370460048,0.8346763711983364,0.80275,6.648840427398682,Completed,DAE,50000,minmax,none,,0.02,0.08,covertype
227,0.6336724590294252,0.9310376576086956,0.5884643465563398,0.5732574679943101,0.6045,4.334938287734985,Completed,HST,50000,minmax,none,,,0.08,covertype
228,0.926211526703827,0.9861110815217391,0.8602013508347138,0.8773069924616584,0.84375,7.559311628341675,Completed,PW-AE,50000,minmax,none,,0.1,0.08,covertype
229,0.8663512238905458,0.9750440217391303,0.810143213769544,0.8537801163112712,0.77075,6.64860463142395,Completed,DAE,50000,minmax,none,,0.02,0.08,covertype
230,0.538137456380273,0.9098154320652173,0.546320552512503,0.5216007276034561,0.5735,4.233468294143677,Completed,HST,50000,minmax,none,,,0.08,covertype
231,0.9273412121084692,0.9885026358695651,0.865659984379068,0.903041825095057,0.83125,7.212305307388306,Completed,PW-AE,50000,minmax,none,,0.1,0.08,covertype
232,0.7721738092001983,0.9654633315217391,0.7203055378739657,0.733852140077821,0.70725,6.837519884109497,Completed,DAE,50000,minmax,none,,0.02,0.08,covertype
233,0.577788159996163,0.9512571277173913,0.6411921234699307,0.5582947173308619,0.753,4.2629170417785645,Completed,HST,50000,minmax,none,,,0.08,covertype
234,0.9532579690138305,0.9899965815217391,0.9090909090909091,0.9331403000789682,0.88625,7.1583147048950195,Completed,PW-AE,50000,minmax,none,,0.1,0.08,covertype
235,0.7779667129940786,0.9658854456521739,0.7338668043366029,0.758537886872999,0.71075,6.596737623214722,Completed,DAE,50000,minmax,none,,0.02,0.08,covertype
236,0.6052366610329682,0.9199406331521739,0.5742011834319527,0.5451685393258427,0.6065,4.268544912338257,Completed,HST,50000,minmax,none,,,0.08,covertype
237,0.9631927637025424,0.9921127554347826,0.9228974990281197,0.9580306698950767,0.89025,7.181982040405273,Completed,PW-AE,50000,minmax,none,,0.1,0.08,covertype
238,0.8075179429894245,0.9763935869565217,0.7652173913043478,0.7219512195121951,0.814,6.606812477111816,Completed,DAE,50000,minmax,none,,0.02,0.08,covertype
239,0.4189063281046685,0.881323625,0.4996682149966822,0.4480364934549782,0.56475,4.305054664611816,Completed,HST,50000,minmax,none,,,0.08,covertype
240,0.9046839075305159,0.9809121594342654,0.8498733871940191,0.8716299777393025,0.8291764705882353,7.088567733764648,Completed,PW-AE,50000,minmax,none,,0.1,0.085,covertype
241,0.8269917322916547,0.9674450813243328,0.7631356444014976,0.7840655249441548,0.7432941176470588,6.545943737030029,Completed,DAE,50000,minmax,none,,0.02,0.085,covertype
242,0.6364509487583997,0.9574211276117003,0.647235319331333,0.594254230617867,0.7105882352941176,4.179890155792236,Completed,HST,50000,minmax,none,,,0.085,covertype
243,0.9497478726554813,0.990204919318547,0.8973621103117505,0.9149144254278728,0.8804705882352941,7.070724248886108,Completed,PW-AE,50000,minmax,none,,0.1,0.085,covertype
