,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
428,0.48211002312732437,0.9743738764038852,0.5461254612546126,0.6016260162601627,0.5,7.076805830001831,Completed,DAE,50000,minmax,none,,0.6,0.02,creditcard
429,0.4718164874972851,0.9714557793772268,0.5735294117647058,0.6290322580645161,0.527027027027027,7.472598552703857,Completed,DAE,50000,minmax,none,,0.6,0.02,creditcard
430,0.47814290845186924,0.9722713014306129,0.5551601423487544,0.5864661654135338,0.527027027027027,7.161803483963013,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,creditcard
431,0.4893105213667379,0.9729106262645538,0.5633802816901409,0.5882352941176471,0.5405405405405406,7.0932395458221436,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,creditcard
432,0.4936236831357892,0.9721243800568602,0.5652173913043478,0.609375,0.527027027027027,7.153246641159058,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,creditcard
433,0.48222485530253517,0.9730464336598493,0.5591397849462365,0.5954198473282443,0.527027027027027,7.0797693729400635,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,creditcard
434,0.49127208122346855,0.9723251093507052,0.5653710247349824,0.5925925925925926,0.5405405405405406,7.1213459968566895,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,creditcard
435,0.4821361786114392,0.9731982343412175,0.5448275862068966,0.5563380281690141,0.5337837837837838,7.181494474411011,Completed,DAE,50000,minmax,none,,0.8,0.02,creditcard
436,0.4921938930031471,0.9749012482353171,0.5714285714285714,0.624,0.527027027027027,7.050606727600098,Completed,DAE,50000,minmax,none,,0.8,0.02,creditcard
437,0.484725639114134,0.973627342338728,0.5539568345323742,0.5923076923076923,0.5202702702702703,7.177065849304199,Completed,DAE,50000,minmax,none,,0.8,0.02,creditcard
438,0.4840368859273744,0.9723523521515578,0.5672727272727273,0.6141732283464567,0.527027027027027,7.14295768737793,Completed,DAE,50000,minmax,none,,0.8,0.02,creditcard
439,0.4829316074705307,0.9730804532768345,0.5519713261648747,0.5877862595419847,0.5202702702702703,7.0676703453063965,Completed,DAE,50000,minmax,none,,0.8,0.02,creditcard
440,0.48706009649378934,0.9719281234616628,0.5693430656934306,0.6190476190476191,0.527027027027027,7.102731704711914,Completed,DAE,50000,minmax,none,,0.9,0.02,creditcard
441,0.48969240696083743,0.9710659769132849,0.5672727272727273,0.6141732283464567,0.527027027027027,7.086260557174683,Completed,DAE,50000,minmax,none,,0.9,0.02,creditcard
442,0.4713615058690753,0.9697015327531656,0.5543859649122806,0.5766423357664233,0.5337837837837838,7.153333902359009,Completed,DAE,50000,minmax,none,,0.9,0.02,creditcard
443,0.475553994323518,0.9723884048133827,0.5407725321888411,0.7411764705882353,0.42567567567567566,7.154592990875244,Completed,DAE,50000,minmax,none,,0.9,0.02,creditcard
444,0.5085954496393361,0.9694662416970448,0.572463768115942,0.6171875,0.5337837837837838,7.164380311965942,Completed,DAE,50000,minmax,none,,0.9,0.02,creditcard
445,0.4996573652228396,0.9727626206002199,0.562962962962963,0.6229508196721312,0.5135135135135135,7.116443872451782,Completed,DAE,50000,minmax,none,,1.0,0.02,creditcard
446,0.47421873064035636,0.9720135113449324,0.5448028673835126,0.5801526717557252,0.5135135135135135,7.445225238800049,Completed,DAE,50000,minmax,none,,1.0,0.02,creditcard
