,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
406,0.42544853305518815,0.9718279621192243,0.5284280936454849,0.5231788079470199,0.5337837837837838,24.915087461471558,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,sgd,creditcard
407,0.4814330452587937,0.9725288204436482,0.5535055350553506,0.6097560975609756,0.5067567567567568,24.89240002632141,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,sgd,creditcard
408,0.4510531732589497,0.9715518746299857,0.5394190871369294,0.6989247311827957,0.4391891891891892,24.439049243927002,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,sgd,creditcard
409,0.49095113656181366,0.9725589095072767,0.5655737704918034,0.71875,0.46621621621621623,24.600419282913208,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,sgd,creditcard
410,0.46645409763519907,0.9717775426071984,0.5666666666666667,0.7391304347826086,0.4594594594594595,24.508221864700317,Completed,PW-AE,50000,minmax,none,42,0.128,sgd,creditcard
411,0.49762977765979577,0.9733397342620644,0.5619834710743802,0.723404255319149,0.4594594594594595,24.294613122940063,Completed,PW-AE,50000,minmax,none,43,0.128,sgd,creditcard
412,0.47664915635379085,0.9723481505255558,0.5537190082644627,0.7127659574468085,0.4527027027027027,23.168963193893433,Completed,PW-AE,50000,minmax,none,42,0.256,sgd,creditcard
413,0.4998945299854677,0.9742994669627503,0.5525291828793775,0.6513761467889908,0.4797297297297297,23.159327030181885,Completed,PW-AE,50000,minmax,none,43,0.256,sgd,creditcard
414,0.4243519290055972,0.8844662633828564,0.5602605863192182,0.5408805031446541,0.581081081081081,21.44703769683838,Completed,DAE,50000,minmax,none,42,0.001,sgd,creditcard
415,0.44078137503052217,0.8800434421021358,0.5931558935361216,0.6782608695652174,0.527027027027027,21.56116795539856,Completed,DAE,50000,minmax,none,43,0.001,sgd,creditcard
416,0.4155459806420603,0.9353239643398512,0.558303886925795,0.5851851851851851,0.5337837837837838,21.168434858322144,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,sgd,creditcard
417,0.4295463222982484,0.935239660747163,0.5914396887159534,0.6972477064220184,0.5135135135135135,21.35671615600586,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,sgd,creditcard
418,0.3969342278115069,0.9620464412498835,0.5447761194029851,0.6083333333333333,0.49324324324324326,21.207480669021606,Completed,DAE,50000,minmax,none,42,0.004000000000000001,sgd,creditcard
419,0.43816222525970905,0.965349190360223,0.592,0.7254901960784313,0.5,21.150068521499634,Completed,DAE,50000,minmax,none,43,0.004000000000000001,sgd,creditcard
420,0.40235099051600826,0.9711528556961037,0.5415162454873647,0.5813953488372093,0.5067567567567568,21.10625410079956,Completed,DAE,50000,minmax,none,42,0.008000000000000004,sgd,creditcard
421,0.4545127307964357,0.9725715143852832,0.5735294117647058,0.6290322580645161,0.527027027027027,20.989080667495728,Completed,DAE,50000,minmax,none,43,0.008000000000000004,sgd,creditcard
422,0.4211756604086903,0.9717751029533908,0.5266666666666666,0.5197368421052632,0.5337837837837838,21.752749919891357,Completed,DAE,50000,minmax,none,42,0.016,sgd,creditcard
423,0.4822932342595645,0.972927568304885,0.5591397849462365,0.5954198473282443,0.527027027027027,21.624206066131592,Completed,DAE,50000,minmax,none,43,0.016,sgd,creditcard
424,0.4409549555016037,0.9708390891091685,0.5378151260504201,0.7111111111111111,0.43243243243243246,21.531322240829468,Completed,DAE,50000,minmax,none,42,0.03200000000000001,sgd,creditcard
425,0.48983875293877466,0.972287565789331,0.5679012345679013,0.7263157894736842,0.46621621621621623,21.594661712646484,Completed,DAE,50000,minmax,none,43,0.03200000000000001,sgd,creditcard
426,0.44811779823220993,0.9707173774914286,0.5573770491803279,0.7083333333333334,0.4594594594594595,21.411484241485596,Completed,DAE,50000,minmax,none,42,0.06399999999999999,sgd,creditcard
427,0.49022026488338344,0.9727299563464611,0.5583333333333333,0.7282608695652174,0.4527027027027027,21.135072946548462,Completed,DAE,50000,minmax,none,43,0.06399999999999999,sgd,creditcard
428,0.45109864667764166,0.9716882241705719,0.5514403292181069,0.7052631578947368,0.4527027027027027,21.17746090888977,Completed,DAE,50000,minmax,none,42,0.128,sgd,creditcard
429,0.48354322372082786,0.9737758901483525,0.5523012552301255,0.7252747252747253,0.44594594594594594,21.295140027999878,Completed,DAE,50000,minmax,none,43,0.128,sgd,creditcard
430,0.44868861915855734,0.9742776456148036,0.5439999999999999,0.6666666666666666,0.4594594594594595,21.55172872543335,Completed,DAE,50000,minmax,none,42,0.256,sgd,creditcard
431,0.47166435832889125,0.9757250380043849,0.5469387755102041,0.6907216494845361,0.4527027027027027,21.2017822265625,Completed,DAE,50000,minmax,none,43,0.256,sgd,creditcard
432,0.41271735322917646,0.8799721498789217,0.4449512751399544,0.3497962510187449,0.6112218741099402,11.231278657913208,Completed,AE,50000,minmax,none,42,0.001,sgd,shuttle
433,0.8405831000751811,0.9681583310510606,0.7776574346278816,0.8512872628726287,0.7157504984334947,11.168969869613647,Completed,AE,50000,minmax,none,43,0.001,sgd,shuttle
434,0.7474842219309368,0.948505398036841,0.6470491533782673,0.7651632970451011,0.560524067217317,11.068501472473145,Completed,AE,50000,minmax,none,42,0.0020000000000000005,sgd,shuttle
435,0.8945107718876485,0.9755344320073683,0.8506745231818886,0.9336283185840708,0.7812589005981202,11.411479234695435,Completed,AE,50000,minmax,none,43,0.0020000000000000005,sgd,shuttle
436,0.8736341143013137,0.9686510258018799,0.808298237404461,0.893448275862069,0.7379663913414981,11.427958011627197,Completed,AE,50000,minmax,none,42,0.004000000000000001,sgd,shuttle
437,0.9238322240248956,0.9785063016156592,0.885355141602302,0.9453428201811126,0.8325263457704358,11.36020302772522,Completed,AE,50000,minmax,none,43,0.004000000000000001,sgd,shuttle
438,0.9226096584241623,0.9762308099933693,0.8860914952410194,0.961038961038961,0.8219880375961265,11.401963710784912,Completed,AE,50000,minmax,none,42,0.008000000000000004,sgd,shuttle
439,0.9342624986471928,0.9789348361473963,0.9062453860918352,0.9408338442673206,0.8741099401879806,11.176375389099121,Completed,AE,50000,minmax,none,43,0.008000000000000004,sgd,shuttle
440,0.9441987894859792,0.9797977283021342,0.9270347525199337,0.9824617346938775,0.877527769866135,11.295367002487183,Completed,AE,50000,minmax,none,42,0.016,sgd,shuttle
441,0.9376044641484752,0.9792053162374038,0.9140284635492303,0.9324444444444444,0.896325833095984,11.406205177307129,Completed,AE,50000,minmax,none,43,0.016,sgd,shuttle
442,0.943891589964374,0.9810842066106256,0.9341600236197225,0.9696598222494637,0.9011677584733694,11.093085765838623,Completed,AE,50000,minmax,none,42,0.03200000000000001,sgd,shuttle
443,0.903968047858822,0.9781739543049532,0.8869863013698629,0.8887617958249928,0.8852178866419823,11.1649911403656,Completed,AE,50000,minmax,none,43,0.03200000000000001,sgd,shuttle
444,0.8288142636017302,0.9692369462444831,0.7632689987937273,0.8109580262736302,0.7208772429507263,11.318842887878418,Completed,AE,50000,minmax,none,42,0.06399999999999999,sgd,shuttle
445,0.8423696932009864,0.9755928066228992,0.8075388636676296,0.7810005321979776,0.8359441754485901,11.115543842315674,Completed,AE,50000,minmax,none,43,0.06399999999999999,sgd,shuttle
446,0.6448841834178678,0.9460179446429702,0.5693670886075949,0.5124174071542492,0.6405582455140986,11.2143394947052,Completed,AE,50000,minmax,none,42,0.128,sgd,shuttle
447,0.7097311919541797,0.9643000519967062,0.6779865125240848,0.5873148341331108,0.8017658786670464,11.289859056472778,Completed,AE,50000,minmax,none,43,0.128,sgd,shuttle
448,0.567510941587611,0.9395110962565357,0.5486018641810919,0.42834293026231607,0.7627456565081173,11.501635551452637,Completed,AE,50000,minmax,none,42,0.256,sgd,shuttle
449,0.5583167031112037,0.9405155545076769,0.5601402929647205,0.4391072295002426,0.7732839646824267,11.494300365447998,Completed,AE,50000,minmax,none,43,0.256,sgd,shuttle
450,0.11397186979845225,0.6725067419463242,0.19039827016918448,0.10608231310237042,0.927940757618912,20.28970432281494,Completed,PW-AE,50000,minmax,none,42,0.001,sgd,shuttle
451,0.8460325360284935,0.9720399024704689,0.7892012868932717,0.7754260582737768,0.8034747935061236,20.37740159034729,Completed,PW-AE,50000,minmax,none,43,0.001,sgd,shuttle
452,0.3972939531868778,0.8851014498085208,0.4506359781950333,0.3490226739640344,0.6357163201367132,20.394251823425293,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,sgd,shuttle
453,0.8869134476744819,0.9767467221338186,0.8220877927718319,0.9025885558583107,0.7547707205924238,20.363118410110474,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,sgd,shuttle
454,0.7876519468247528,0.9590358962711512,0.6772116461366182,0.6658409028351225,0.6889774992879522,20.3146653175354,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,sgd,shuttle
455,0.9354189985811036,0.9828292221163555,0.8944615384615384,0.9725660756105721,0.8279692395328966,20.07009530067444,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,sgd,shuttle
456,0.9093584437636544,0.9754230310232185,0.8622641509433961,0.9624429624429625,0.780974081458274,20.248366355895996,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,sgd,shuttle
457,0.9512466209005587,0.983112404292778,0.9199209846527885,0.9859934853420196,0.8621475363144403,20.18519687652588,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,sgd,shuttle
458,0.9456151985974007,0.9811594132088428,0.9187311178247733,0.9781280154390479,0.8661350042722871,19.918487310409546,Completed,PW-AE,50000,minmax,none,42,0.016,sgd,shuttle
459,0.9528547775783738,0.982746118106811,0.9290132547864507,0.9618786215309546,0.8983195670749075,19.877113580703735,Completed,PW-AE,50000,minmax,none,43,0.016,sgd,shuttle
460,0.9558463252959026,0.9836055051604773,0.9445100354191264,0.9800918836140888,0.9114212475078325,19.850620985031128,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,sgd,shuttle
461,0.9556615494978785,0.9835235507741006,0.940864960282436,0.9729236385762093,0.9108516092281401,20.202788591384888,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,sgd,shuttle
462,0.9585323762362493,0.9850530931592262,0.9556794834164954,0.9857705116560702,0.9273711193392196,19.785873889923096,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,sgd,shuttle
463,0.9582137979488267,0.9845707450169177,0.9496678966789668,0.9856004901960784,0.9162631728852179,20.002331733703613,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,sgd,shuttle
464,0.9598229375931409,0.9858960730909416,0.9607498535442297,0.9888453421766656,0.9342067786955284,20.158042192459106,Completed,PW-AE,50000,minmax,none,42,0.128,sgd,shuttle
465,0.9595307629497496,0.9853309958162089,0.9559729967713532,0.9860732667272177,0.9276559384790658,19.80082058906555,Completed,PW-AE,50000,minmax,none,43,0.128,sgd,shuttle
466,0.9605145646968776,0.9861257603023449,0.9622586307782328,0.989172932330827,0.9367701509541441,19.837181329727173,Completed,PW-AE,50000,minmax,none,42,0.256,sgd,shuttle
467,0.960386703119728,0.9858252088193641,0.960362732192482,0.9870715574263379,0.935061236115067,19.713930130004883,Completed,PW-AE,50000,minmax,none,43,0.256,sgd,shuttle
468,0.439544609814936,0.8926324999744146,0.4795809279452641,0.38387814478863597,0.6388493306750214,18.284436464309692,Completed,DAE,50000,minmax,none,42,0.001,sgd,shuttle
469,0.8810360106426223,0.9755731380700049,0.8138075313807532,0.8560201194592896,0.7755625178011962,18.314493656158447,Completed,DAE,50000,minmax,none,43,0.001,sgd,shuttle
470,0.7880395051228564,0.9574823180146838,0.6809269162210339,0.7898496240601504,0.5984050128168613,20.224563598632812,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,sgd,shuttle
471,0.9320887363987709,0.9812971368147663,0.8921372518849054,0.9702141900937081,0.825690686414127,20.09567165374756,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,sgd,shuttle
472,0.8977567324519284,0.9724941348287799,0.8435736677115987,0.9379574764726385,0.766448305326118,20.417595863342285,Completed,DAE,50000,minmax,none,42,0.004000000000000001,sgd,shuttle
473,0.9458882090016332,0.9813151434124288,0.9162902740138512,0.9718939635899074,0.8667046425519795,20.271356105804443,Completed,DAE,50000,minmax,none,43,0.004000000000000001,sgd,shuttle
474,0.9318819813544724,0.977877632685476,0.8993184634448574,0.9857385398981324,0.8268299629735119,20.355178117752075,Completed,DAE,50000,minmax,none,42,0.008000000000000004,sgd,shuttle
475,0.9456849430174907,0.980716133510387,0.9218289085545723,0.9559498317528297,0.8900598120193677,20.528010845184326,Completed,DAE,50000,minmax,none,43,0.008000000000000004,sgd,shuttle
476,0.944085764672142,0.9807660296550544,0.9286998202516477,0.9794628751974723,0.8829393335232127,20.531633615493774,Completed,DAE,50000,minmax,none,42,0.016,sgd,shuttle
477,0.9441173019601415,0.9811930396865037,0.9280681150910158,0.957588609512269,0.9003133010538308,20.34333825111389,Completed,DAE,50000,minmax,none,43,0.016,sgd,shuttle
478,0.9409138554313291,0.9831173401748575,0.9277834975731726,0.9592457420924574,0.8983195670749075,20.57003927230835,Completed,DAE,50000,minmax,none,42,0.03200000000000001,sgd,shuttle
479,0.9301997668517039,0.9822498932631121,0.9023147474159267,0.9228707564026206,0.8826545143833666,20.380011558532715,Completed,DAE,50000,minmax,none,43,0.03200000000000001,sgd,shuttle
480,0.8648447958782027,0.978242987926595,0.7819933754893105,0.8294474608751198,0.7396753061805753,15.721673011779785,Completed,DAE,50000,minmax,none,42,0.06399999999999999,sgd,shuttle
481,0.8070602512221186,0.97346387321066,0.721972443799855,0.7355200945626478,0.708914839077186,15.354859113693237,Completed,DAE,50000,minmax,none,43,0.06399999999999999,sgd,shuttle
482,0.6996502365723234,0.9618829630382532,0.6241555783009213,0.48713852053043616,0.8684135573910566,15.113247871398926,Completed,DAE,50000,minmax,none,42,0.128,sgd,shuttle
483,0.6489530056625405,0.9586358336566754,0.6184437455615299,0.4803025527891585,0.8681287382512105,14.488592624664307,Completed,DAE,50000,minmax,none,43,0.128,sgd,shuttle
484,0.562341329806746,0.9471991137205114,0.5795335554497858,0.4352301973119817,0.8669894616918257,14.143048524856567,Completed,DAE,50000,minmax,none,42,0.256,sgd,shuttle
485,0.5687573637572978,0.9485344572615902,0.5797395881429495,0.4289423339710303,0.8940472799772144,13.94324541091919,Completed,DAE,50000,minmax,none,43,0.256,sgd,shuttle
